"gameid","opposingteamgoalieoniceid","opposingteamid","playerid","teamgoalieoniceid","teamid","teaminpossession","currentpossession","xg_allattempts","compiledgametime","eventname","ishomegame","manpowersituation","opposingteamskatersonicecount","outcome","period","playerprimaryposition","scoredifferential","teamskatersonicecount","type","xadjcoord","yadjcoord","possession_id","has_shot","pass_count","time_since_possession","passes_between_shots","time_since_shot"
68629,890983,524,71819,553243,885,885,121,0.103931543814526,752.76,"shot",0,"evenStrength",5,"successful",1,"D",1,5,"outside",47.5814819335938,-14.8382358551025,47407,TRUE,5,34.84,2,12.24
68629,890983,524,879732,553243,885,885,126,0.002796386800437,792.04,"shot",0,"evenStrength",5,"failed",1,"D",1,5,"outsideblocked",45.5635986328125,-17.3529415130615,47409,TRUE,4,27.3199999999999,4,27.3199999999999
68629,890983,524,307447,553243,885,885,132,0.028404972842416,833.92,"shot",0,"evenStrength",5,"successful",1,"F",1,5,"slot",86.3018341064453,-5.78529357910156,47413,TRUE,3,12.5999999999999,3,12.5999999999999
68629,553243,885,492212,890983,524,524,152,0.00234561085558,965.24,"shot",1,"evenStrength",5,"failed",1,"D",-1,5,"outside",32.3940582275391,32.8812522888184,47424,TRUE,3,7.32000000000005,3,7.32000000000005
68629,553243,885,399254,890983,524,524,166,0.049194506371008,1069.48,"shot",1,"evenStrength",5,"successful",1,"D",-1,5,"slot",63.0655784606934,10.3117637634277,47432,TRUE,5,21.8800000000001,5,21.8800000000001
68629,553243,885,30442,890983,524,524,184,0.00244920312981,1209.88,"shot",1,"evenStrength",5,"failed",2,"D",-1,5,"outsideblocked",36.0138397216797,-36.9676475524902,47446,TRUE,1,1.84000000000015,1,1.84000000000015
68629,890983,524,756568,553243,885,885,189,0.003410959560497,1233.48,"shot",0,"evenStrength",5,"failed",2,"F",1,5,"outsideblocked",54.5155792236328,31.4352931976318,47449,TRUE,1,4.75999999999999,1,4.75999999999999
68629,890983,524,700879,553243,885,885,205,0.028030580984989,1315.72,"shot",0,"evenStrength",5,"successful",2,"F",1,5,"slot",69.1069793701172,-10.8117637634277,47461,TRUE,1,2.07999999999993,1,2.07999999999993
68629,890983,524,458397,553243,885,885,210,0.020280894710502,1346.36,"shot",0,"evenStrength",5,"failed",2,"F",1,5,"slot",58.541748046875,-16.3441162109375,47465,TRUE,3,12.3999999999999,3,12.3999999999999
68629,553243,885,154909,890983,524,524,212,0.011362181027567,1370.48,"shot",1,"evenStrength",5,"failed",2,"F",-1,5,"outside",61.6638336181641,-27.4117641448975,47466,TRUE,2,6.27999999999997,2,6.27999999999997
68629,890983,524,520892,553243,885,885,221,0.084792855292698,1418.36,"shot",0,"evenStrength",5,"successful",2,"F",1,5,"slot",73.1244049072266,-11.8176460266113,47471,TRUE,3,9.63999999999987,3,9.63999999999987
68629,890983,524,313096,553243,885,885,238,0.001775326225744,1534.88,"shot",0,"evenStrength",5,"successful",2,"D",1,5,"outside",24.8446884155273,-32.7735214233398,47485,TRUE,1,2.08000000000015,1,2.08000000000015
68629,890983,524,666826,553243,885,885,239,0.011500776174795,1549.76,"shot",0,"evenStrength",5,"failed",2,"D",1,5,"outside",73.6299819946289,30.094123840332,47485,TRUE,3,16.96,2,14.8799999999999
68629,890983,524,307447,553243,885,885,241,0.025595664250725,1561,"shot",0,"evenStrength",5,"failed",2,"F",1,5,"slot",56.52734375,16.8500003814697,47485,TRUE,5,28.2,2,11.24
68629,553243,885,914611,890983,524,524,245,0.108582719577309,1587.56,"shot",1,"evenStrength",5,"successful",2,"F",-1,5,"slot",84.2961883544922,-2.67334747314453,47486,TRUE,2,7.67999999999984,2,7.67999999999984
68629,890983,524,727892,553243,885,885,247,0.005971146700664,1600,"shot",0,"evenStrength",5,"successful",2,"F",1,5,"outside",75.6391067504883,35.9617652893066,47487,TRUE,1,10.6800000000001,1,10.6800000000001
68629,553243,885,69141,890983,524,524,259,0.004198198931663,1677.96,"shot",1,"powerPlay",4,"successful",2,"F",-1,5,"outside",53.60888671875,-37.4077224731445,47496,TRUE,2,9.44000000000005,2,9.44000000000005
68629,553243,885,338142,890983,524,524,275,0.017211687433815,1773.48,"shot",1,"powerPlay",4,"successful",2,"F",-1,5,"outside",69.7108917236328,-26.9088230133057,47508,TRUE,1,3.31999999999994,1,3.31999999999994
68629,553243,885,902852,890983,524,524,276,0.03764448290997,1781.96,"shot",1,"powerPlay",4,"successful",2,"F",-1,5,"outside",84.7991333007812,-8.80294036865234,47508,TRUE,2,11.8,1,8.48000000000002
68629,553243,885,399254,890983,524,524,283,0.051537854087817,1836.28,"shot",1,"evenStrength",5,"successful",2,"D",-1,5,"slot",76.7441711425781,9.36580657958984,47512,TRUE,3,8.87999999999988,3,8.87999999999988
68629,890983,524,666826,553243,885,885,295,0.003260137396347,1895.56,"shot",0,"evenStrength",5,"successful",2,"D",1,5,"outside",47.4770431518555,29.5911827087402,47517,TRUE,5,18.3199999999999,5,18.3199999999999
68629,553243,885,30442,890983,524,524,296,0.017314467367095,1911.08,"shot",1,"evenStrength",5,"successful",2,"D",-1,5,"outside",41.0432434082031,-33.9500007629395,47518,TRUE,4,13.3999999999999,4,13.3999999999999
68629,553243,885,30442,890983,524,524,297,0.061538031253133,1918.2,"shot",1,"evenStrength",5,"successful",2,"D",-1,5,"outside",43.5579528808594,-16.3470592498779,47518,TRUE,5,20.52,1,7.12000000000012
68629,890983,524,71819,553243,885,885,300,0.050200750320638,1939.32,"shot",0,"evenStrength",5,"successful",2,"D",1,5,"slot",66.5861663818359,-0.752941131591797,47521,TRUE,1,2.87999999999988,1,2.87999999999988
68629,890983,524,436786,553243,885,885,301,0.094668841007803,1941.16,"shot",0,"evenStrength",5,"successful",2,"F",1,5,"slot",79.6626358032227,-3.26764678955078,47521,TRUE,1,4.72000000000003,0,1.84000000000015
68629,890983,524,879732,553243,885,885,304,0.001918676741216,1989.96,"shot",0,"evenStrength",5,"failed",2,"D",1,5,"outsideblocked",42.451099395752,24.3941173553467,47521,TRUE,8,53.52,7,48.8
68629,890983,524,756568,553243,885,885,311,0.027178614458249,2038.16,"shot",0,"evenStrength",5,"successful",2,"F",1,5,"slot",75.6452178955078,15.8441181182861,47525,TRUE,1,6.75999999999999,1,6.75999999999999
68629,890983,524,727892,553243,885,885,317,0.013544253963292,2075.68,"shot",0,"evenStrength",5,"failed",2,"F",1,5,"slotblocked",61.056453704834,-18.1882286071777,47529,TRUE,2,7.07999999999993,2,7.07999999999993
68629,553243,885,395974,890983,524,524,338,0.001660702908189,2195.76,"shot",1,"evenStrength",5,"successful",2,"D",-1,5,"outside",40.0294647216797,25.9628677368164,47540,TRUE,4,17.1200000000003,4,17.1200000000003
68629,890983,524,71819,553243,885,885,340,0.056134497917865,2214.76,"shot",0,"evenStrength",5,"successful",2,"D",1,5,"outside",38.9305114746094,7.79705810546875,47541,TRUE,3,15.8400000000001,3,15.8400000000001
68629,890983,524,436786,553243,885,885,341,0.076043039204322,2217.76,"shot",0,"evenStrength",5,"successful",2,"F",1,5,"slot",79.1658020019531,-3.77058792114258,47541,TRUE,3,18.8400000000001,0,3
68629,553243,885,715926,890983,524,524,347,0.002072591001823,2256.48,"shot",1,"evenStrength",5,"successful",2,"D",-1,5,"outside",42.0491333007813,37.467643737793,47546,TRUE,3,8.32000000000016,3,8.32000000000016
68629,890983,524,675490,553243,885,885,349,0.077809616024045,2269.44,"shot",0,"evenStrength",5,"failed",2,"F",1,5,"slot",81.6770477294922,-7.62646484375,47547,TRUE,1,8.20000000000027,1,8.20000000000027
68629,553243,885,492212,890983,524,524,354,0.002263589047722,2289.44,"shot",1,"evenStrength",5,"failed",2,"D",-1,5,"outside",62.1667785644531,39.4794082641602,47548,TRUE,3,13.6799999999998,3,13.6799999999998
68629,553243,885,501734,890983,524,524,362,0.007511794914064,2336.88,"shot",1,"evenStrength",5,"successful",2,"F",-1,5,"outside",47.5735931396484,14.3952178955078,47552,TRUE,3,13.2000000000003,3,13.2000000000003
68629,553243,885,30442,890983,524,524,363,0.040286122480328,2341.48,"shot",1,"evenStrength",5,"successful",2,"D",-1,5,"outside",69.2079467773438,27.9117660522461,47552,TRUE,4,17.8000000000002,1,4.59999999999991
68629,553243,885,597353,890983,524,524,364,0.034035596187247,2345.36,"shot",1,"evenStrength",5,"successful",2,"F",-1,5,"outside",37.0197143554687,19.3617630004883,47552,TRUE,5,21.6800000000003,1,3.88000000000011
68629,890983,524,435025,553243,885,885,368,0.017710773760531,2367.12,"shot",0,"evenStrength",5,"successful",2,"F",1,5,"slot",62.5626373291016,20.3705883026123,47555,TRUE,0,1.63999999999987,0,1.63999999999987
68629,890983,524,727892,553243,885,885,370,0.007071806069646,2386.08,"shot",0,"evenStrength",5,"failed",2,"F",1,5,"outside",67.5981597900391,-30.9294128417969,47557,TRUE,0,1.92000000000007,0,1.92000000000007
68629,890983,524,307447,553243,885,885,374,0.002373762140638,2400.6,"shot",0,"evenStrength",5,"successful",3,"F",1,5,"outside",5.83736419677734,-9.30588150024414,47559,TRUE,1,2.92000000000007,1,2.92000000000007
68629,553243,885,395974,890983,524,524,388,0.022334271830764,2474.28,"shot",1,"evenStrength",5,"failed",3,"D",-1,5,"outside",79.670524597168,-21.8834381103516,47568,TRUE,9,29.96,9,29.96
68629,553243,885,69141,890983,524,524,394,0.054385651021538,2506.52,"shot",1,"powerPlay",4,"failed",3,"F",-1,5,"slot",59.0499382019043,-12.3275566101074,47572,TRUE,3,11.9200000000001,3,11.9200000000001
68629,553243,885,902852,890983,524,524,395,0.007889443282681,2516.36,"shot",1,"powerPlay",4,"successful",3,"F",-1,5,"outside",61.556755065918,26.9088230133057,47572,TRUE,5,21.7600000000002,2,9.84000000000015
68629,553243,885,691907,890983,524,524,398,0.004324411031531,2543.56,"shot",1,"powerPlay",4,"successful",3,"F",-1,5,"outside",49.9891090393066,31.9382362365723,47574,TRUE,2,7.88000000000011,2,7.88000000000011
68629,553243,885,691907,890983,524,524,400,0.265474378477685,2569.84,"shot",1,"powerPlay",4,"successful",3,"F",-1,5,"slot",67.089111328125,-9.80588150024414,47574,TRUE,11,34.1600000000003,9,26.2800000000002
68629,553243,885,902852,890983,524,524,401,0.004186786770866,2596.72,"shot",1,"powerPlay",4,"successful",3,"F",-1,5,"outside",51.497932434082,-26.9058837890625,47574,TRUE,15,61.04,4,26.8799999999997
68629,553243,885,338142,890983,524,524,402,0.036480870275084,2600.76,"shot",1,"evenStrength",5,"successful",3,"F",-1,5,"slot",75.6391067504883,15.3411769866943,47574,TRUE,15,65.0800000000004,0,4.04000000000042
68629,553243,885,30442,890983,524,524,405,0.001464423902708,2625.08,"shot",1,"evenStrength",5,"successful",3,"D",-1,5,"outside",39.9302864074707,-39.9823532104492,47576,TRUE,2,4,2,4
68629,553243,885,395974,890983,524,524,413,0.002711508244662,2679.8,"shot",1,"evenStrength",5,"failed",3,"D",-1,5,"outsideblocked",65.5881729125977,39.9224281311035,47582,TRUE,0,0.120000000000346,0,0.120000000000346
68629,553243,885,395974,890983,524,524,414,0.001804242796116,2685.12,"shot",1,"evenStrength",5,"failed",3,"D",-1,5,"outsideblocked",31.89111328125,-5.84521865844727,47582,TRUE,2,5.44000000000005,2,5.31999999999971
68629,890983,524,756568,553243,885,885,420,0.009907719764123,2724.6,"shot",0,"evenStrength",5,"successful",3,"F",1,5,"outside",59.146484375,28.0793991088867,47583,TRUE,6,28.6799999999998,6,28.6799999999998
68629,890983,524,727892,553243,885,885,426,0.046644101267727,2752.32,"shot",0,"evenStrength",5,"successful",3,"F",1,5,"outside",72.2229461669922,-20.5382404327393,47587,TRUE,0,2.64000000000033,0,2.64000000000033
68629,553243,885,902852,890983,524,524,429,0.007369343949798,2775.32,"shot",1,"evenStrength",5,"failed",3,"F",-1,5,"outsideblocked",60.0479316711426,-33.4441146850586,47588,TRUE,5,12.6000000000004,5,12.6000000000004
68629,553243,885,69141,890983,524,524,434,0.073456772967247,2823.12,"shot",1,"evenStrength",5,"successful",3,"F",-1,5,"slot",77.1558227539063,11.2547798156738,47592,TRUE,0,6.55999999999995,0,6.55999999999995
68629,890983,524,666826,553243,885,885,446,0.002279995869515,2915.2,"shot",0,"evenStrength",5,"successful",3,"D",1,5,"outside",40.5376586914062,22.2117614746094,47601,TRUE,2,6.19999999999982,2,6.19999999999982
68629,553243,885,395974,890983,524,524,457,0.006191750429302,2984.44,"shot",1,"evenStrength",5,"failed",3,"D",-1,5,"outside",47.9773445129395,-19.8647079467773,47610,TRUE,6,18.8400000000001,6,18.8400000000001
68629,890983,524,706220,553243,885,885,459,0.3611779728083,2997.32,"shot",0,"evenStrength",5,"successful",3,"D",1,5,"slot",79.7697143554688,-4.27647018432617,47611,TRUE,3,8.36000000000013,3,8.36000000000013
68629,890983,524,666826,553243,885,885,464,0.001539776119469,3021.96,"shot",0,"evenStrength",5,"failed",3,"D",2,5,"outside",37.0136108398437,37.970588684082,47613,TRUE,2,11.48,2,11.48
68629,890983,524,666826,NA,885,885,465,0.094039608150162,3030.52,"shot",0,"evenStrength",5,"successful",3,"D",2,6,"outside",40.03125,13.8294105529785,47613,TRUE,4,20.04,2,8.55999999999995
68629,890983,524,834804,553243,885,885,469,0.036958185870748,3084.76,"shot",0,"powerPlay",4,"successful",3,"F",2,5,"outside",60.1523590087891,25.7323455810547,47617,TRUE,2,7.60000000000036,2,7.60000000000036
68629,890983,524,458397,553243,885,885,470,0.014229986961052,3113.92,"shot",0,"powerPlay",4,"failed",3,"F",2,5,"outside",59.6494293212891,27.7441101074219,47617,TRUE,14,36.7600000000002,12,29.1599999999999
68629,890983,524,700879,553243,885,885,471,0.034849685543268,3126.24,"shot",0,"powerPlay",4,"successful",3,"F",2,5,"slot",73.2314758300781,-12.8264694213867,47617,TRUE,17,49.0799999999999,3,12.3199999999997
68629,890983,524,879732,553243,885,885,472,0.00221617141182,3133.8,"shot",0,"powerPlay",4,"failed",3,"D",2,5,"outsideblocked",34.5050048828125,-0.252941131591797,47617,TRUE,19,56.6400000000003,2,7.5600000000004
68629,890983,524,307447,553243,885,885,473,0.156700570103062,3134.96,"shot",0,"powerPlay",4,"successful",3,"F",2,5,"slot",77.7579498291016,4.77647018432617,47617,TRUE,19,57.8000000000002,0,1.15999999999985
68629,890983,524,700879,553243,885,885,475,0.045674383301903,3154.24,"shot",0,"evenStrength",5,"successful",3,"F",2,5,"outside",81.7814788818359,15.8411750793457,47617,TRUE,24,77.0799999999999,5,19.2799999999997
68629,890983,524,71819,553243,885,885,477,0.002036382744212,3161.72,"shot",0,"evenStrength",5,"successful",3,"D",2,5,"outside",30.9844207763672,-37.9735298156738,47619,TRUE,0,0.0399999999999636,0,0.0399999999999636
68629,553243,885,691907,890983,524,524,486,0.038969869991021,3213.76,"shot",1,"evenStrength",5,"successful",3,"F",-2,5,"slot",87.7175903320313,-3.83345413208008,47624,TRUE,3,14.7200000000003,3,14.7200000000003
68629,553243,885,395974,890983,524,524,487,0.002286916815336,3218.92,"shot",1,"evenStrength",5,"failed",3,"D",-2,5,"outsideblocked",41.4469985961914,26.8459568023682,47624,TRUE,5,19.8800000000001,2,5.15999999999985
68629,553243,885,902852,890983,524,524,488,0.068104405764351,3220.84,"shot",1,"evenStrength",5,"failed",3,"F",-2,5,"slot",79.6687469482422,7.79705810546875,47624,TRUE,5,21.8000000000002,0,1.92000000000007
68629,553243,885,492212,890983,524,524,491,0.003105072452517,3231.64,"shot",1,"powerPlay",4,"failed",3,"D",-2,5,"outside",46.4764099121094,-24.4540405273437,47626,TRUE,1,1.11999999999989,1,1.11999999999989
68629,553243,885,69141,890983,524,524,492,0.002710842318031,3245.28,"shot",1,"powerPlay",4,"successful",3,"F",-2,5,"outside",48.983226776123,-30.9294128417969,47626,TRUE,5,14.7600000000002,4,13.6400000000003
68629,553243,885,492212,890983,524,524,493,0.002085906909628,3259.6,"shot",1,"powerPlay",4,"failed",3,"D",-2,5,"outside",31.8832244873047,-21.3735275268555,47626,TRUE,11,29.0799999999999,6,14.3199999999997
68629,553243,885,69141,890983,524,524,498,0.131852843098981,3298.12,"shot",1,"powerPlay",4,"successful",3,"F",-2,5,"outside",57.5332260131836,-28.9176483154297,47630,TRUE,10,22.3199999999997,10,22.3199999999997
68629,553243,885,902852,890983,524,524,501,0.003175567831576,3309.6,"shot",1,"powerPlay",4,"failed",3,"F",-2,5,"outsideblocked",44.4567565917969,18.8617649078369,47630,TRUE,12,33.7999999999997,2,11.48
68629,553243,885,597353,890983,524,524,506,0.045073519796413,3339.24,"shot",1,"powerPlay",4,"successful",3,"F",-2,5,"slot",84.1891098022461,-7.29117584228516,47634,TRUE,1,3.11999999999989,1,3.11999999999989
68629,890983,524,727892,553243,885,885,510,0.058920806313051,3358.32,"shot",0,"evenStrength",5,"failed",3,"F",2,5,"outside",89.8285369873047,-7.79705810546875,47637,TRUE,1,3.72000000000025,1,3.72000000000025
68629,890983,524,727892,553243,885,885,511,0.041175699617665,3362.84,"shot",0,"evenStrength",5,"failed",3,"F",2,5,"slot",85.7989044189453,-4.77941131591797,47637,TRUE,2,8.24000000000024,1,4.51999999999998
68629,890983,524,435025,553243,885,885,512,0.314197223249001,3364,"shot",0,"evenStrength",5,"successful",3,"F",2,5,"slot",85.2959594726562,6.28529357910156,47637,TRUE,2,9.40000000000009,0,1.15999999999985
68629,890983,524,799343,553243,885,885,519,0.002361059037755,3439.92,"shot",0,"evenStrength",5,"failed",3,"D",2,5,"outsideblocked",31.4873657226562,-15.3411769866943,47641,TRUE,5,22.2000000000003,5,22.2000000000003
68629,553243,885,902852,890983,524,524,523,0.038326684153195,3481.36,"shot",1,"evenStrength",5,"successful",3,"F",-2,5,"outside",76.1499404907227,16.7871322631836,47644,TRUE,2,8.32000000000016,2,8.32000000000016
68629,553243,885,395974,NA,524,524,525,0.194163778125445,3499.04,"shot",1,"evenStrength",5,"successful",3,"D",-2,6,"slot",82.1852340698242,-8.35992431640625,47644,TRUE,9,26,7,17.6799999999998
68629,553243,885,862388,NA,524,524,531,0.001595553840619,3538.48,"shot",1,"evenStrength",5,"failed",3,"D",-2,6,"outsideblocked",42.452880859375,-34.5128631591797,47646,TRUE,9,29.52,9,29.52
68629,NA,524,435025,553243,885,885,533,0.020552193620452,3547,"shot",0,"evenStrength",6,"failed",3,"F",2,5,"outsideblocked",61.6577301025391,38.4735260009766,47647,TRUE,2,6.48000000000002,2,6.48000000000002
68629,553243,885,30442,NA,524,524,539,0.001444649333627,3581.76,"shot",1,"evenStrength",5,"failed",3,"D",-2,6,"outsideblocked",34.3979339599609,-36.4617614746094,47652,TRUE,1,3.76000000000022,1,3.76000000000022
68629,553243,885,30442,NA,524,524,540,0.144975835241824,3588.76,"shot",1,"evenStrength",5,"successful",3,"D",-2,6,"outside",61.0538139343262,-25.9000015258789,47652,TRUE,3,10.7600000000002,2,7
87661,96649,877,496519,10739,628,628,2,0.002410022474665,12.52,"shot",0,"evenStrength",5,"successful",1,"D",0,5,"outside",42.5442047119141,38.9823608398437,47657,TRUE,0,0.199999999999999,0,0.199999999999999
87661,10739,628,5038,96649,877,877,11,0.051992968896507,78.16,"shot",1,"evenStrength",5,"successful",1,"F",0,5,"slot",74.1302871704102,17.3529415130615,47662,TRUE,9,24.8,9,24.8
87661,10739,628,268130,96649,877,877,12,0.001567278242499,83.4,"shot",1,"evenStrength",5,"failed",1,"D",0,5,"outsideblocked",33.8949890136719,32.4411773681641,47662,TRUE,10,30.04,1,5.24000000000001
87661,10739,628,954515,96649,877,877,21,0.01459780691579,155,"shot",1,"evenStrength",5,"successful",1,"F",0,5,"outside",59.5528793334961,-24.8451995849609,47670,TRUE,5,16.8,5,16.8
87661,10739,628,904002,96649,877,877,32,0.019806286102158,256.32,"shot",1,"evenStrength",5,"successful",1,"F",0,5,"slot",59.5449905395508,-20.8705902099609,47676,TRUE,2,1.84,2,1.84
87661,96649,877,304943,10739,628,628,36,0.016313981123017,270.8,"shot",0,"evenStrength",5,"failed",1,"F",0,5,"slot",58.1432495117187,-7.79705810546875,47679,TRUE,0,0.0400000000000205,0,0.0400000000000205
87661,96649,877,582819,10739,628,628,40,0.089689834085433,321.88,"shot",0,"evenStrength",5,"failed",1,"F",0,5,"slot",76.7442016601563,2.26765823364258,47681,TRUE,10,37.36,10,37.36
87661,96649,877,645839,10739,628,628,46,0.004225811846139,365.6,"shot",0,"evenStrength",5,"failed",1,"F",0,5,"outsideblocked",52.6108856201172,27.408821105957,47687,TRUE,5,14,5,14
87661,10739,628,238874,96649,877,877,47,0.003030038784836,371.6,"shot",1,"evenStrength",5,"failed",1,"F",0,5,"outsideblocked",47.9773445129395,25.9029407501221,47688,TRUE,0,4.16000000000003,0,4.16000000000003
87661,96649,877,156109,10739,628,628,62,0.002287811791956,476.92,"shot",0,"evenStrength",5,"failed",1,"F",0,5,"outsideblocked",41.0432434082031,10.8117637634277,47699,TRUE,3,8.04000000000002,3,8.04000000000002
87661,96649,877,796627,10739,628,628,71,0.016891648707955,528.28,"shot",0,"evenStrength",5,"successful",1,"F",0,5,"slot",56.1314849853516,-19.3647060394287,47705,TRUE,2,7.79999999999995,2,7.79999999999995
87661,96649,877,580421,10739,628,628,82,0.069503850669256,587.24,"shot",0,"shortHanded",5,"failed",1,"F",1,4,"slot",60.6579437255859,-2.26470565795898,47713,TRUE,0,0.0399999999999636,0,0.0399999999999636
87661,10739,628,682233,96649,877,877,87,0.002304091139682,633.16,"shot",1,"powerPlay",4,"successful",1,"D",-1,5,"outside",35.4038162231445,-0.752941131591797,47718,TRUE,4,6.79999999999995,4,6.79999999999995
87661,10739,628,954515,96649,877,877,89,0.049879766180959,664.36,"shot",1,"powerPlay",4,"successful",1,"F",-1,5,"slot",65.5881729125977,3.82244491577148,47718,TRUE,13,38,9,31.2
87661,10739,628,435946,96649,877,877,90,0.105433545615465,665.64,"shot",1,"powerPlay",4,"successful",1,"F",-1,5,"slot",81.6822891235352,4.77244567871094,47718,TRUE,13,39.28,0,1.27999999999997
87661,10739,628,435946,96649,877,877,91,0.019410514428557,673.32,"shot",1,"powerPlay",4,"failed",1,"F",-1,5,"slot",59.0499382019043,11.8695030212402,47718,TRUE,13,46.96,0,7.68000000000006
87661,10739,628,106834,96649,877,877,101,0.042994002429208,732.36,"shot",1,"evenStrength",5,"successful",1,"D",-1,5,"slot",72.118522644043,-15.3382339477539,47726,TRUE,2,10.12,2,10.12
87661,10739,628,419002,96649,877,877,104,0.004065320021813,747.52,"shot",1,"evenStrength",5,"successful",1,"D",-1,5,"outside",52.5038146972656,-30.4264678955078,47728,TRUE,2,9.84000000000003,2,9.84000000000003
87661,96649,877,580421,10739,628,628,105,0.002436277188719,758.72,"shot",0,"evenStrength",5,"successful",1,"F",1,5,"outside",51.6050109863281,-38.9794120788574,47729,TRUE,4,8.56000000000006,4,8.56000000000006
87661,10739,628,106834,96649,877,877,116,0.00155462884267,841.36,"shot",1,"evenStrength",5,"failed",1,"D",-1,5,"outsideblocked",35.4117050170898,36.5136222839355,47736,TRUE,2,3.27999999999997,2,3.27999999999997
87661,10739,628,904002,96649,877,877,121,0.003667527685067,876.88,"shot",1,"evenStrength",5,"successful",1,"F",-1,5,"outside",46.9793510437012,30.478328704834,47740,TRUE,2,7,2,7
87661,10739,628,783750,96649,877,877,122,0.002568899742875,882.36,"shot",1,"evenStrength",5,"failed",1,"F",-1,5,"outsideblocked",34.4058227539062,24.4430332183838,47740,TRUE,3,12.48,1,5.48000000000002
87661,10739,628,435946,96649,877,877,135,0.08903289367705,950.8,"shot",1,"evenStrength",5,"successful",1,"F",-1,5,"slot",69.1008758544922,12.8264694213867,47748,TRUE,0,2.15999999999997,0,2.15999999999997
87661,10739,628,5038,96649,877,877,138,0.062422314355269,975.52,"shot",1,"powerPlay",4,"failed",1,"F",-1,5,"slot",68.0949859619141,-0.25,47750,TRUE,8,10.36,8,10.36
87661,10739,628,268130,96649,877,877,142,0.004634250761406,1012.6,"shot",1,"powerPlay",4,"failed",1,"D",-1,5,"outside",44.4567565917969,0.252941131591797,47752,TRUE,5,14.64,5,14.64
87661,10739,628,682233,96649,877,877,144,0.004871471595113,1053.96,"shot",1,"powerPlay",4,"failed",1,"D",-1,5,"outsideblocked",45.4705276489258,3.82244491577148,47754,TRUE,12,31.96,12,31.96
87661,10739,628,106834,96649,877,877,147,0.002721042999277,1077.36,"shot",1,"powerPlay",4,"successful",1,"D",-1,5,"outside",43.4587631225586,-19.3128509521484,47756,TRUE,4,13.8399999999999,4,13.8399999999999
87661,10739,628,106834,96649,877,877,148,0.002862640942334,1083.08,"shot",1,"powerPlay",4,"failed",1,"D",-1,5,"outside",59.0499076843262,-33.9529495239258,47756,TRUE,6,19.5599999999999,2,5.72000000000003
87661,10739,628,435946,96649,877,877,153,0.075982833389595,1132.72,"shot",1,"evenStrength",5,"successful",1,"F",-1,5,"slot",77.6508712768555,10.8147048950195,47760,TRUE,6,13.8399999999999,6,13.8399999999999
87661,10739,628,268130,96649,877,877,159,0.048612812119337,1182.96,"shot",1,"evenStrength",5,"successful",1,"D",-1,5,"outside",82.1773452758789,-12.3205871582031,47766,TRUE,1,6.03999999999996,1,6.03999999999996
87661,10739,628,238874,96649,877,877,161,0.08149203443763,1184.48,"shot",1,"evenStrength",5,"failed",1,"F",-1,5,"slotblocked",73.1244049072266,-13.8294105529785,47768,TRUE,0,0.0799999999999272,0,0.0799999999999272
87661,10739,628,419002,96649,877,877,162,0.005031133315937,1188.64,"shot",1,"evenStrength",5,"successful",1,"D",-1,5,"outside",41.9420509338379,2.76764678955078,47768,TRUE,0,4.24000000000001,0,4.16000000000008
87661,10739,628,419002,96649,877,877,164,0.00622980591836,1194.88,"shot",1,"evenStrength",5,"successful",1,"D",-1,5,"outside",38.9244041442871,-7.29117584228516,47768,TRUE,1,10.48,1,6.24000000000001
87661,10739,628,419002,96649,877,877,166,0.002095433653874,1199.28,"shot",1,"evenStrength",5,"successful",1,"D",-1,5,"outside",37.4155807495117,20.3705883026123,47770,TRUE,0,1.16000000000008,0,1.16000000000008
87661,96649,877,703734,10739,628,628,175,0.003357655053725,1257.4,"shot",0,"evenStrength",5,"failed",2,"D",1,5,"outside",32.3861694335937,-2.26176452636719,47777,TRUE,4,13.4400000000001,4,13.4400000000001
87661,96649,877,703734,10739,628,628,176,0.002295812978076,1263.96,"shot",0,"evenStrength",5,"failed",2,"D",1,5,"outside",33.3920516967773,10.3117637634277,47777,TRUE,5,20,1,6.55999999999995
87661,96649,877,703734,10739,628,628,177,0.003081542848434,1269.28,"shot",0,"evenStrength",5,"failed",2,"D",1,5,"outsideblocked",31.8832244873047,-11.8176460266113,47777,TRUE,7,25.3199999999999,2,5.31999999999994
87661,10739,628,783750,96649,877,877,187,0.05378965364612,1314.92,"shot",1,"evenStrength",5,"successful",2,"F",-1,5,"slot",68.7050018310547,7.79411697387695,47784,TRUE,2,4.48000000000002,2,4.48000000000002
87661,96649,877,107569,10739,628,628,204,0.001787266472293,1422.24,"shot",0,"evenStrength",5,"successful",2,"F",1,5,"outside",34.3979339599609,21.3764705657959,47797,TRUE,3,5.03999999999996,3,5.03999999999996
87661,10739,628,888605,96649,877,877,206,0.007184639728313,1452.68,"shot",1,"evenStrength",5,"failed",2,"F",-1,5,"outside",64.1785430908203,30.4264678955078,47798,TRUE,5,13.76,5,13.76
87661,10739,628,5038,96649,877,877,226,0.118634030241355,1590.52,"shot",1,"evenStrength",5,"successful",2,"F",-1,5,"slot",77.7579498291016,-9.80882263183594,47810,TRUE,5,12.24,5,12.24
87661,10739,628,419002,96649,877,877,227,0.005776476772977,1593.72,"shot",1,"evenStrength",5,"successful",2,"D",-1,5,"outside",38.0256042480469,-13.8323535919189,47810,TRUE,7,15.4400000000001,2,3.20000000000005
