"gameid","teaminpossession","possession_id","eventname","outcome","pass_count","passes_between_shots","time_since_possession","time_since_shot"
85318,634,35782,"shot","successful",4,0,13.4400000000001,0.759999999999991
85318,634,35784,"shot","failed",4,4,4.72000000000003,4.72000000000003
85318,634,35786,"shot","successful",6,6,14.0800000000002,14.0800000000002
85318,634,35786,"shot","successful",7,1,21.6000000000001,7.51999999999998
85318,825,35791,"shot","successful",3,3,15,15
85318,825,35791,"shot","failed",8,5,31.1999999999998,16.1999999999998
85318,825,35805,"shot","successful",2,2,3.75999999999976,3.75999999999976
85318,634,35812,"shot","failed",1,1,0.960000000000036,0.960000000000036
85318,634,35814,"shot","successful",8,8,29.8400000000001,29.8400000000001
85318,634,35818,"shot","successful",2,2,7.79999999999973,7.79999999999973
85318,634,35818,"shot","failed",3,1,13,5.20000000000027
85318,634,35818,"shot","successful",4,1,16.1999999999998,3.19999999999982
85318,634,35832,"shot","failed",8,8,21.52,21.52
85318,825,35833,"shot","failed",6,6,23.9200000000001,23.9200000000001
85318,825,35837,"shot","failed",2,2,10.1599999999999,10.1599999999999
85318,825,35843,"shot","failed",4,4,11.0799999999999,11.0799999999999
85318,825,35843,"shot","failed",8,4,25.6399999999999,14.5599999999999
85318,634,35844,"shot","successful",2,2,4.03999999999996,4.03999999999996
85318,825,35847,"shot","successful",2,2,2.91999999999962,2.91999999999962
85318,634,35852,"shot","successful",1,1,5.64000000000033,5.64000000000033
85318,825,35863,"shot","successful",0,0,2.92000000000007,2.92000000000007
85318,634,35890,"shot","failed",3,3,10.8800000000001,10.8800000000001
85318,634,35898,"shot","successful",1,1,3.63999999999987,3.63999999999987
85318,634,35900,"shot","successful",0,0,1.23999999999978,1.23999999999978
85318,634,35900,"shot","failed",1,1,5.51999999999998,4.2800000000002
85318,825,35905,"shot","failed",3,3,10.2800000000002,10.2800000000002
85318,825,35911,"shot","successful",0,0,0.2800000000002,0.2800000000002
85318,825,35917,"shot","failed",3,3,6.44000000000005,6.44000000000005
85318,825,35923,"shot","failed",7,7,28.7200000000003,28.7200000000003
85318,825,35931,"shot","failed",8,8,31.6800000000003,31.6800000000003
85318,825,35931,"shot","failed",15,7,48.2800000000002,16.5999999999999
85318,825,35931,"shot","successful",15,0,48.96,0.679999999999836
85318,825,35931,"shot","failed",18,3,61.8800000000001,12.9200000000001
85318,825,35935,"shot","failed",2,2,6.12000000000035,6.12000000000035
85318,825,35939,"shot","successful",1,1,8.32000000000016,8.32000000000016
83758,792,35943,"shot","successful",2,2,8.44,8.44
83758,792,35943,"shot","failed",5,3,16.32,7.88
83758,628,35944,"shot","successful",5,5,25.32,25.32
83758,628,35944,"shot","failed",10,5,45.88,20.56
83758,628,35944,"shot","failed",10,0,47.32,1.44
83758,628,35946,"shot","successful",6,6,14.2,14.2
83758,628,35946,"shot","failed",6,0,15.64,1.44
83758,628,35948,"shot","failed",7,7,28.68,28.68
83758,628,35952,"shot","successful",1,1,3.19999999999999,3.19999999999999
83758,792,35953,"shot","successful",7,7,17.88,17.88
83758,792,35955,"shot","successful",1,1,1.12,1.12
83758,792,35957,"shot","failed",2,2,4.07999999999998,4.07999999999998
83758,628,35958,"shot","successful",2,2,8.28,8.28
83758,792,35959,"shot","successful",5,5,18.08,18.08
83758,628,35960,"shot","successful",4,4,9.19999999999999,9.19999999999999
83758,628,35966,"shot","failed",7,7,28.3200000000001,28.3200000000001
83758,628,35968,"shot","successful",4,4,9,9
83758,628,35968,"shot","failed",5,1,16.32,7.31999999999999
83758,628,35968,"shot","successful",7,2,26.92,10.6
83758,792,35969,"shot","failed",5,5,22.48,22.48
83758,628,35972,"shot","successful",1,1,7.59999999999997,7.59999999999997
83758,792,35975,"shot","successful",0,0,1.44,1.44
83758,628,35978,"shot","successful",0,0,7.80000000000007,7.80000000000007
83758,628,35986,"shot","failed",4,4,14.16,14.16
83758,628,35988,"shot","failed",4,4,10.4400000000001,10.4400000000001
83758,628,35988,"shot","successful",5,1,17.4000000000001,6.96000000000004
83758,628,35990,"shot","successful",1,1,3.28000000000009,3.28000000000009
83758,628,35990,"shot","successful",3,2,7.72000000000003,4.43999999999994
83758,628,35994,"shot","successful",3,3,15.88,15.88
83758,628,35994,"shot","failed",8,5,24.8399999999999,8.95999999999992
83758,792,35995,"shot","successful",1,1,6.96000000000004,6.96000000000004
83758,792,35995,"shot","successful",1,0,8.48000000000002,1.51999999999998
83758,792,36001,"shot","successful",4,4,15.4400000000001,15.4400000000001
83758,792,36007,"shot","successful",5,5,20.0799999999999,20.0799999999999
83758,792,36013,"shot","failed",2,2,12.24,12.24
83758,628,36014,"shot","successful",4,4,12.5599999999999,12.5599999999999
83758,628,36016,"shot","successful",1,1,7.11999999999989,7.11999999999989
83758,628,36016,"shot","successful",7,6,19.6399999999999,12.52
83758,628,36016,"shot","successful",8,1,24.3199999999999,4.68000000000006
83758,792,36025,"shot","successful",0,0,14.8399999999999,14.8399999999999
83758,792,36025,"shot","successful",0,0,19.72,4.88000000000011
83758,792,36027,"shot","failed",2,2,3.12000000000012,3.12000000000012
83758,628,36034,"shot","successful",2,2,4.3599999999999,4.3599999999999
83758,628,36036,"shot","successful",11,11,37.4400000000001,37.4400000000001
83758,628,36040,"shot","successful",2,2,2.44000000000005,2.44000000000005
83758,792,36041,"shot","successful",0,0,5.44000000000005,5.44000000000005
83758,792,36049,"shot","successful",1,1,1.44000000000005,1.44000000000005
83758,628,36058,"shot","successful",0,0,0,0
83758,628,36060,"shot","successful",3,3,13.6800000000001,13.6800000000001
83758,628,36060,"shot","failed",6,3,22.4000000000001,8.72000000000003
83758,792,36061,"shot","failed",1,1,6.51999999999998,6.51999999999998
83758,628,36068,"shot","successful",1,1,5.3599999999999,5.3599999999999
83758,628,36068,"shot","successful",3,2,12.52,7.16000000000008
83758,628,36068,"shot","failed",11,8,36.3599999999999,23.8399999999999
83758,628,36068,"shot","successful",18,7,69.72,33.3600000000001
83758,792,36069,"shot","successful",0,0,0.040000000000191,0.040000000000191
83758,628,36072,"shot","successful",0,0,11.6000000000001,11.6000000000001
83758,792,36081,"shot","successful",1,1,6.31999999999994,6.31999999999994
83758,792,36081,"shot","successful",3,2,12.1600000000001,5.84000000000015
83758,628,36094,"shot","successful",0,0,1.91999999999985,1.91999999999985
83758,628,36094,"shot","successful",2,2,7.91999999999985,6
83758,628,36094,"shot","successful",2,0,9.47999999999979,1.55999999999995
83758,628,36094,"shot","successful",28,26,82.1600000000001,72.6800000000003
83758,628,36094,"shot","successful",28,0,87.5999999999997,5.4399999999996
83758,628,36094,"shot","failed",33,5,99.3599999999999,11.7600000000002
83758,628,36094,"shot","failed",38,5,111.12,11.7600000000002
83758,628,36094,"shot","failed",51,13,136.24,25.1199999999999
83758,628,36094,"shot","successful",53,2,142.92,6.67999999999984
83758,628,36094,"shot","failed",53,0,144.68,1.76000000000022
83758,628,36094,"shot","failed",53,0,145.88,1.19999999999982
83758,628,36100,"shot","failed",10,10,31.48,31.48
83758,628,36104,"shot","successful",9,9,22.3600000000001,22.3600000000001
83758,792,36107,"shot","failed",4,4,21.6800000000003,21.6800000000003
83758,628,36110,"shot","successful",3,3,12,12
83758,628,36112,"shot","failed",2,2,7.92000000000007,7.92000000000007
83758,628,36112,"shot","successful",10,8,36.1999999999998,28.2799999999997
83758,628,36112,"shot","successful",14,4,45.0799999999999,8.88000000000011
83758,628,36114,"shot","successful",0,0,0.479999999999563,0.479999999999563
83758,792,36119,"shot","failed",3,3,8.80000000000018,8.80000000000018
83758,792,36119,"shot","successful",4,1,14.8400000000001,6.03999999999996
83758,628,36122,"shot","successful",2,2,6.79999999999973,6.79999999999973
83758,628,36124,"shot","successful",2,2,2.75999999999976,2.75999999999976
83758,792,36125,"shot","successful",0,0,4.88000000000011,4.88000000000011
83758,792,36127,"shot","failed",0,0,0.0399999999999636,0.0399999999999636
83758,628,36130,"shot","successful",2,2,11.5599999999999,11.5599999999999
83758,628,36132,"shot","successful",3,3,6.35999999999967,6.35999999999967
83758,628,36140,"shot","successful",1,1,7.63999999999987,7.63999999999987
83758,628,36142,"shot","failed",10,10,25.7199999999998,25.7199999999998
83758,792,36147,"shot","successful",6,6,18.5999999999999,18.5999999999999
83758,792,36149,"shot","failed",4,4,4.92000000000007,4.92000000000007
83758,792,36151,"shot","failed",9,9,31,31
83758,628,36156,"shot","failed",0,0,0.959999999999582,0.959999999999582
83758,628,36156,"shot","successful",2,2,10.8799999999997,9.92000000000007
83758,628,36164,"shot","successful",1,1,5.2800000000002,5.2800000000002
83758,792,36167,"shot","successful",0,0,1.11999999999989,1.11999999999989
83758,628,36178,"shot","successful",4,4,12,12
83758,628,36182,"shot","successful",0,0,0.559999999999945,0.559999999999945
83758,628,36186,"shot","failed",4,4,7.35999999999967,7.35999999999967
83758,792,36189,"shot","successful",2,2,10.52,10.52
83758,628,36190,"shot","successful",5,5,10.9599999999996,10.9599999999996
83758,628,36190,"shot","successful",5,0,25.0799999999999,14.1200000000003
83758,792,36191,"shot","successful",0,0,3.03999999999996,3.03999999999996
83758,628,36192,"shot","successful",7,7,16.1999999999998,16.1999999999998
83758,792,36201,"shot","failed",2,2,5.76000000000022,5.76000000000022
83758,628,36208,"shot","failed",7,7,20.7600000000002,20.7600000000002
83758,628,36210,"shot","successful",1,1,5.23999999999978,5.23999999999978
83758,628,36212,"shot","failed",2,2,1.96000000000004,1.96000000000004
84993,877,36225,"shot","failed",2,2,9.72,9.72
84993,877,36225,"shot","successful",5,3,18.12,8.40000000000001
84993,877,36227,"shot","successful",3,3,11.16,11.16
84993,795,36230,"shot","successful",2,2,13.04,13.04
84993,877,36235,"shot","successful",1,1,5.56,5.56
84993,795,36244,"shot","failed",0,0,1.24000000000001,1.24000000000001
84993,795,36244,"shot","failed",0,0,4.96000000000004,3.72000000000003
84993,795,36244,"shot","successful",1,1,11.88,6.91999999999996
84993,795,36244,"shot","failed",6,5,39.16,27.28
84993,795,36254,"shot","failed",1,1,3.07999999999998,3.07999999999998
84993,795,36254,"shot","successful",12,11,41.52,38.44
84993,795,36254,"shot","failed",16,4,52.32,10.8
84993,795,36254,"shot","successful",20,4,64.32,12
84993,795,36258,"shot","failed",3,3,9.03999999999996,9.03999999999996
84993,795,36272,"shot","successful",2,2,5.48000000000002,5.48000000000002
84993,795,36276,"shot","successful",2,2,5.44000000000005,5.44000000000005
84993,795,36276,"shot","successful",3,1,15.08,9.63999999999999
84993,795,36280,"shot","failed",1,1,1.55999999999995,1.55999999999995
84993,795,36284,"shot","failed",0,0,0.0800000000000409,0.0800000000000409
84993,877,36287,"shot","successful",1,1,4.03999999999996,4.03999999999996
84993,877,36293,"shot","failed",3,3,22.12,22.12
84993,877,36293,"shot","successful",7,4,45.48,23.36
84993,877,36295,"shot","failed",6,6,10.0799999999999,10.0799999999999
84993,877,36297,"shot","successful",4,4,13.2,13.2
84993,877,36297,"shot","successful",6,2,24.5599999999999,11.3599999999999
84993,877,36305,"shot","failed",4,4,7,7
84993,877,36307,"shot","failed",2,2,3.20000000000005,3.20000000000005
84993,877,36309,"shot","successful",0,0,0.0799999999999272,0.0799999999999272
84993,877,36309,"shot","successful",0,0,2,1.92000000000007
84993,877,36309,"shot","successful",5,5,17.1600000000001,15.1600000000001
84993,877,36313,"shot","successful",4,4,6.31999999999994,6.31999999999994
84993,795,36314,"shot","successful",3,3,7.80000000000018,7.80000000000018
84993,795,36322,"shot","successful",0,0,6.55999999999995,6.55999999999995
84993,877,36323,"shot","successful",5,5,17.0800000000002,17.0800000000002
84993,877,36327,"shot","successful",1,1,4.03999999999996,4.03999999999996
84993,877,36331,"shot","failed",5,5,23.7199999999998,23.7199999999998
84993,795,36332,"shot","successful",2,2,4.72000000000003,4.72000000000003
84993,795,36336,"shot","successful",2,2,4.48000000000002,4.48000000000002
84993,795,36336,"shot","successful",2,0,6.20000000000005,1.72000000000003
84993,795,36344,"shot","failed",1,1,9.79999999999995,9.79999999999995
84993,795,36344,"shot","successful",3,2,14.76,4.96000000000004
84993,877,36357,"shot","successful",2,2,3.55999999999995,3.55999999999995
84993,877,36359,"shot","failed",3,3,6.59999999999991,6.59999999999991
84993,795,36360,"shot","successful",1,1,6.87999999999988,6.87999999999988
84993,795,36364,"shot","failed",3,3,7.16000000000008,7.16000000000008
84993,795,36370,"shot","failed",0,0,1.83999999999992,1.83999999999992
84993,795,36372,"shot","failed",3,3,12.04,12.04
84993,795,36376,"shot","failed",1,1,1.32000000000016,1.32000000000016
84993,795,36380,"shot","failed",1,1,4.51999999999998,4.51999999999998
84993,795,36380,"shot","failed",1,0,6.27999999999997,1.75999999999999
84993,877,36381,"shot","successful",1,1,6.72000000000003,6.72000000000003
84993,877,36381,"shot","failed",2,1,9,2.27999999999997
84993,877,36381,"shot","successful",6,4,28.48,19.48
84993,877,36381,"shot","successful",7,1,37.8000000000002,9.32000000000016
84993,877,36385,"shot","failed",9,9,25.4400000000001,25.4400000000001
84993,795,36392,"shot","failed",3,3,10.28,10.28
84993,795,36394,"shot","successful",3,3,16.1199999999999,16.1199999999999
84993,877,36395,"shot","successful",2,2,8.43999999999983,8.43999999999983
84993,877,36397,"shot","successful",1,1,4,4
84993,877,36401,"shot","failed",4,4,7.32000000000016,7.32000000000016
84993,877,36405,"shot","failed",5,5,27.3199999999997,27.3199999999997
84993,877,36405,"shot","successful",6,1,31.1999999999998,3.88000000000011
84993,877,36415,"shot","successful",3,3,7.76000000000022,7.76000000000022
84993,795,36416,"shot","failed",1,1,5.23999999999978,5.23999999999978
84993,795,36418,"shot","successful",1,1,6.07999999999993,6.07999999999993
84993,795,36422,"shot","successful",0,0,1.96000000000004,1.96000000000004
84993,795,36422,"shot","successful",0,0,4.12000000000035,2.16000000000031
84993,795,36422,"shot","successful",0,0,5.72000000000025,1.59999999999991
84993,795,36424,"shot","failed",5,5,21.7200000000003,21.7200000000003
84993,877,36435,"shot","successful",0,0,2.07999999999993,2.07999999999993
84993,795,36436,"shot","successful",1,1,8.32000000000016,8.32000000000016
84993,877,36437,"shot","successful",3,3,6.95999999999958,6.95999999999958
84993,877,36451,"shot","successful",4,4,15.9200000000001,15.9200000000001
84993,877,36451,"shot","successful",5,1,20.4400000000001,4.51999999999998
84993,877,36455,"shot","successful",3,3,8.2800000000002,8.2800000000002
84993,795,36460,"shot","failed",2,2,8.87999999999965,8.87999999999965
84993,795,36468,"shot","successful",4,4,5.15999999999985,5.15999999999985
84993,795,36468,"shot","successful",4,0,6.44000000000005,1.2800000000002
84993,795,36468,"shot","successful",7,3,16.1199999999999,9.67999999999984
84993,795,36470,"shot","successful",1,1,7.92000000000007,7.92000000000007
84993,795,36472,"shot","failed",1,1,2.16000000000031,2.16000000000031
84993,795,36480,"shot","successful",0,0,6.16000000000031,6.16000000000031
84993,795,36482,"shot","successful",6,6,15.9599999999996,15.9599999999996
84993,795,36484,"shot","failed",3,3,14.04,14.04
84993,795,36488,"shot","successful",1,1,13.3999999999996,13.3999999999996
84993,795,36488,"shot","failed",2,1,18.7199999999998,5.32000000000016
84993,795,36488,"shot","failed",4,2,28.4400000000001,9.72000000000025
84993,795,36488,"shot","successful",5,1,36.7199999999998,8.27999999999975
84993,795,36488,"shot","failed",14,9,67.8399999999997,31.1199999999999
84993,877,36491,"shot","successful",0,0,0.679999999999836,0.679999999999836
84993,795,36492,"shot","failed",3,3,12.5599999999999,12.5599999999999
84993,877,36495,"shot","successful",1,1,3.48000000000002,3.48000000000002
84993,795,36500,"shot","successful",0,0,4.48000000000002,4.48000000000002
84993,877,36503,"shot","failed",2,2,7.24000000000024,7.24000000000024
84993,877,36505,"shot","failed",2,2,7.75999999999976,7.75999999999976
84993,795,36510,"shot","failed",1,1,1.44000000000005,1.44000000000005
84993,795,36512,"shot","successful",3,3,7.27999999999975,7.27999999999975
84993,877,36515,"shot","failed",4,4,10.5599999999999,10.5599999999999
84993,877,36517,"shot","failed",3,3,3.64000000000033,3.64000000000033
84993,877,36519,"shot","successful",2,2,8,8
84993,877,36519,"shot","successful",4,2,12.7200000000003,4.72000000000025
84993,795,36530,"shot","successful",5,5,11.3200000000002,11.3200000000002
84993,877,36533,"shot","successful",1,1,1.55999999999995,1.55999999999995
84993,877,36533,"shot","failed",2,1,5.7199999999998,4.15999999999985
84993,795,36536,"shot","successful",4,4,12.3600000000001,12.3600000000001
84993,877,36549,"shot","successful",16,16,71.4000000000001,71.4000000000001
84993,877,36551,"shot","successful",5,5,31.8400000000001,31.8400000000001
84993,877,36557,"shot","successful",9,9,16.7600000000002,16.7600000000002
84993,877,36557,"shot","successful",15,6,31.1600000000003,14.4000000000001
84993,877,36561,"shot","successful",6,6,14.0800000000004,14.0800000000004
84993,877,36561,"shot","failed",7,1,19.8400000000001,5.75999999999976
84993,877,36565,"shot","successful",1,1,2.36000000000013,2.36000000000013
84993,877,36567,"shot","successful",7,7,19.6399999999999,19.6399999999999
84993,877,36567,"shot","successful",7,0,21.3599999999997,1.7199999999998
86500,524,36570,"shot","failed",2,2,4.24,4.24
86500,726,36573,"shot","failed",5,5,11.48,11.48
86500,524,36586,"shot","failed",1,1,5.03999999999999,5.03999999999999
86500,726,36589,"shot","successful",7,7,24.88,24.88
86500,524,36598,"shot","successful",1,1,6.88,6.88
86500,524,36598,"shot","successful",1,0,8.12,1.24000000000001
86500,726,36601,"shot","failed",2,2,1.56,1.56
86500,524,36602,"shot","successful",2,2,5.44,5.44
86500,726,36603,"shot","successful",3,3,15.6,15.6
86500,726,36609,"shot","failed",1,1,4.95999999999998,4.95999999999998
86500,726,36609,"shot","failed",3,2,12.32,7.36000000000001
86500,726,36611,"shot","successful",4,4,15.2,15.2
86500,524,36614,"shot","failed",12,12,37.44,37.44
86500,726,36621,"shot","failed",1,1,4.63999999999999,4.63999999999999
86500,726,36621,"shot","failed",1,0,6.88,2.24000000000001
86500,524,36622,"shot","successful",4,4,21.8000000000001,21.8000000000001
86500,524,36622,"shot","failed",5,1,25.8000000000001,4
86500,726,36627,"shot","successful",5,5,13.2,13.2
86500,524,36628,"shot","successful",2,2,18.52,18.52
86500,726,36637,"shot","successful",1,1,6.56000000000006,6.56000000000006
86500,524,36638,"shot","successful",4,4,11.2,11.2
86500,524,36638,"shot","successful",8,4,24.6,13.4
86500,726,36639,"shot","failed",5,5,14.24,14.24
86500,524,36654,"shot","successful",2,2,15.3199999999999,15.3199999999999
86500,524,36656,"shot","successful",2,2,3.48000000000002,3.48000000000002
86500,524,36656,"shot","successful",3,1,7.20000000000005,3.72000000000003
86500,524,36656,"shot","successful",4,1,11.96,4.75999999999999
86500,726,36673,"shot","successful",2,2,8,8
86500,726,36677,"shot","successful",5,5,22.1600000000001,22.1600000000001
86500,726,36681,"shot","successful",0,0,0.0399999999999636,0.0399999999999636
86500,726,36685,"shot","failed",2,2,4.31999999999994,4.31999999999994
86500,524,36694,"shot","successful",3,3,8.44000000000005,8.44000000000005
86500,524,36696,"shot","successful",7,7,16.76,16.76
86500,726,36699,"shot","successful",4,4,11.3199999999999,11.3199999999999
86500,524,36702,"shot","failed",1,1,0.639999999999873,0.639999999999873
86500,524,36702,"shot","successful",2,1,3.27999999999997,2.6400000000001
86500,524,36702,"shot","successful",2,0,3.75999999999999,0.480000000000018
86500,726,36705,"shot","failed",3,3,17.9200000000001,17.9200000000001
86500,726,36711,"shot","successful",3,3,10.8400000000001,10.8400000000001
86500,524,36712,"shot","successful",4,4,13.8400000000001,13.8400000000001
86500,524,36716,"shot","successful",4,4,8.23999999999978,8.23999999999978
86500,524,36716,"shot","successful",4,0,9.75999999999999,1.52000000000021
86500,524,36720,"shot","failed",8,8,26.8,26.8
86500,524,36720,"shot","successful",9,1,31.04,4.24000000000001
86500,726,36725,"shot","successful",2,2,3.67999999999984,3.67999999999984
86500,524,36732,"shot","failed",2,2,5.20000000000005,5.20000000000005
86500,524,36732,"shot","successful",6,4,22.24,17.04
86500,726,36735,"shot","successful",3,3,6.91999999999985,6.91999999999985
86500,726,36737,"shot","successful",1,1,3.47999999999979,3.47999999999979
86500,726,36737,"shot","successful",3,2,10.6799999999998,7.20000000000005
86500,524,36746,"shot","successful",1,1,6.83999999999992,6.83999999999992
86500,726,36749,"shot","failed",1,1,5.39999999999986,5.39999999999986
86500,726,36751,"shot","successful",2,2,8.03999999999996,8.03999999999996
86500,524,36754,"shot","successful",2,2,8.96000000000004,8.96000000000004
86500,524,36756,"shot","failed",4,4,7.96000000000004,7.96000000000004
86500,524,36762,"shot","failed",11,11,36.6800000000003,36.6800000000003
86500,524,36764,"shot","successful",4,4,8.48000000000002,8.48000000000002
86500,726,36771,"shot","failed",2,2,8.15999999999985,8.15999999999985
86500,726,36779,"shot","failed",3,3,9,9
86500,726,36785,"shot","successful",2,2,5.36000000000013,5.36000000000013
86500,726,36785,"shot","successful",5,3,20.5600000000004,15.2000000000003
86500,726,36785,"shot","successful",9,4,33.9200000000001,13.3599999999997
86500,524,36794,"shot","failed",0,0,0.200000000000273,0.200000000000273
86500,524,36796,"shot","failed",0,0,5.31999999999971,5.31999999999971
86500,524,36798,"shot","failed",2,2,3.72000000000025,3.72000000000025
86500,524,36800,"shot","failed",2,2,6.92000000000007,6.92000000000007
86500,726,36813,"shot","failed",1,1,4.67999999999984,4.67999999999984
86500,726,36813,"shot","failed",3,2,10.8000000000002,6.12000000000035
86500,726,36813,"shot","successful",5,2,18.52,7.7199999999998
86500,524,36814,"shot","failed",0,0,3.96000000000004,3.96000000000004
86500,726,36817,"shot","failed",0,0,0.159999999999854,0.159999999999854
86500,726,36819,"shot","failed",1,1,1.31999999999971,1.31999999999971
86500,726,36827,"shot","failed",2,2,5.55999999999995,5.55999999999995
86500,726,36827,"shot","failed",3,1,10.9200000000001,5.36000000000013
86500,524,36830,"shot","successful",0,0,5.35999999999967,5.35999999999967
86500,726,36839,"shot","failed",1,1,7.72000000000025,7.72000000000025
86500,726,36839,"shot","successful",4,3,21.8000000000002,14.0799999999999
86500,726,36843,"shot","failed",0,0,1.15999999999985,1.15999999999985
86500,524,36844,"shot","successful",5,5,17.1999999999998,17.1999999999998
86500,726,36847,"shot","failed",1,1,2.63999999999987,2.63999999999987
86500,726,36847,"shot","failed",4,3,8.72000000000025,6.08000000000038
86500,726,36849,"shot","successful",1,1,3.55999999999995,3.55999999999995
86500,726,36855,"shot","failed",4,4,17.04,17.04
86500,726,36859,"shot","failed",1,1,3.40000000000009,3.40000000000009
86500,726,36863,"shot","successful",5,5,25.8800000000001,25.8800000000001
86500,726,36873,"shot","failed",1,1,3.16000000000031,3.16000000000031
86500,726,36873,"shot","successful",3,2,19.7600000000002,16.5999999999999
86500,726,36873,"shot","failed",6,3,31.2800000000002,11.52
86500,524,36876,"shot","successful",1,1,3.2800000000002,3.2800000000002
86500,524,36876,"shot","failed",4,3,20.2800000000002,17
86500,524,36876,"shot","successful",7,3,33.7599999999998,13.4799999999996
87536,503,36896,"shot","successful",1,1,2.36,2.36
87536,686,36901,"shot","failed",6,6,22.36,22.36
87536,686,36903,"shot","failed",2,2,6.35999999999999,6.35999999999999
87536,686,36905,"shot","failed",3,3,10.64,10.64
87536,686,36905,"shot","failed",3,0,14.16,3.52000000000001
87536,686,36905,"shot","failed",5,2,33.36,19.2
87536,686,36915,"shot","failed",7,7,19.84,19.84
87536,686,36915,"shot","failed",9,2,26.04,6.20000000000005
87536,503,36916,"shot","successful",12,12,54.68,54.68
87536,503,36922,"shot","successful",3,3,7.96000000000004,7.96000000000004
87536,686,36935,"shot","successful",5,5,11.4,11.4
87536,503,36940,"shot","successful",0,0,3.68000000000006,3.68000000000006
87536,503,36942,"shot","successful",2,2,7,7
87536,503,36944,"shot","successful",2,2,8.04000000000008,8.04000000000008
87536,686,36945,"shot","failed",4,4,15.24,15.24
87536,686,36945,"shot","failed",8,4,28.52,13.28
87536,686,36945,"shot","failed",17,9,62.1999999999999,33.6799999999999
87536,686,36945,"shot","successful",18,1,68,5.80000000000007
87536,686,36945,"shot","successful",19,1,69.64,1.63999999999999
87536,686,36947,"shot","failed",7,7,14.88,14.88
87536,503,36948,"shot","failed",3,3,7.48000000000002,7.48000000000002
87536,686,36953,"shot","successful",1,1,0.519999999999982,0.519999999999982
87536,503,36960,"shot","failed",0,0,6.5200000000001,6.5200000000001
87536,503,36960,"shot","successful",3,3,19.3200000000001,12.8
87536,503,36964,"shot","failed",2,2,5,5
87536,503,36966,"shot","successful",7,7,20.5599999999999,20.5599999999999
87536,686,36967,"shot","successful",1,1,4.95999999999992,4.95999999999992
87536,686,36969,"shot","successful",2,2,10.9599999999999,10.9599999999999
87536,503,36972,"shot","failed",1,1,3.39999999999998,3.39999999999998
87536,503,36976,"shot","successful",9,9,26.6799999999998,26.6799999999998
87536,503,36976,"shot","successful",12,3,34.76,8.08000000000015
87536,503,36976,"shot","successful",12,0,36.5999999999999,1.83999999999992
87536,503,36980,"shot","failed",1,1,6,6
87536,503,36980,"shot","successful",1,0,8.16000000000008,2.16000000000008
87536,503,36982,"shot","failed",5,5,18.4400000000001,18.4400000000001
87536,503,36982,"shot","successful",8,3,32.2,13.76
87536,503,36984,"shot","failed",3,3,9.07999999999993,9.07999999999993
87536,686,36985,"shot","failed",6,6,20.4000000000001,20.4000000000001
87536,686,36985,"shot","successful",7,1,22.9200000000001,2.51999999999998
87536,686,36985,"shot","successful",10,3,27.1600000000001,4.24000000000001
87536,686,36985,"shot","successful",10,0,28.2,1.03999999999996
87536,686,36991,"shot","successful",0,0,0.560000000000173,0.560000000000173
87536,686,36991,"shot","failed",1,1,8.36000000000013,7.79999999999995
87536,686,36991,"shot","successful",3,2,19.6400000000001,11.28
87536,503,36994,"shot","successful",6,6,15.28,15.28
87536,503,36996,"shot","successful",0,0,2,2
87536,503,37004,"shot","successful",2,2,9.43999999999983,9.43999999999983
87536,503,37020,"shot","successful",0,0,3.16000000000008,3.16000000000008
87536,503,37020,"shot","successful",5,5,29.5600000000002,26.4000000000001
87536,503,37020,"shot","successful",11,6,55.0400000000002,25.48
87536,503,37020,"shot","failed",12,1,58.72,3.67999999999984
87536,686,37023,"shot","failed",2,2,4.12000000000012,4.12000000000012
87536,686,37025,"shot","failed",3,3,3.80000000000018,3.80000000000018
87536,503,37028,"shot","successful",3,3,7.75999999999999,7.75999999999999
87536,503,37030,"shot","successful",1,1,1.56000000000017,1.56000000000017
87536,686,37033,"shot","failed",3,3,10.2,10.2
87536,686,37037,"shot","failed",1,1,0.480000000000018,0.480000000000018
87536,503,37052,"shot","failed",4,4,5.20000000000005,5.20000000000005
87536,686,37057,"shot","successful",3,3,11.52,11.52
87536,686,37059,"shot","failed",2,2,1.80000000000018,1.80000000000018
87536,686,37059,"shot","failed",3,1,6.24000000000001,4.43999999999983
87536,686,37061,"shot","successful",4,4,15.1600000000001,15.1600000000001
87536,686,37063,"shot","successful",6,6,23.3200000000002,23.3200000000002
87536,503,37064,"shot","successful",3,3,14.6399999999999,14.6399999999999
87536,503,37068,"shot","failed",3,3,14.5599999999999,14.5599999999999
87536,503,37068,"shot","failed",4,1,18.2800000000002,3.72000000000025
87536,503,37076,"shot","successful",2,2,5.15999999999985,5.15999999999985
87536,686,37079,"shot","successful",3,3,12.0799999999999,12.0799999999999
87536,503,37082,"shot","failed",4,4,13.3599999999997,13.3599999999997
87536,503,37086,"shot","failed",0,0,4.59999999999991,4.59999999999991
87536,503,37088,"shot","successful",2,2,5.48000000000002,5.48000000000002
87536,503,37088,"shot","failed",4,2,11.52,6.03999999999996
87536,503,37088,"shot","successful",5,1,20.6800000000003,9.16000000000031
87536,686,37091,"shot","successful",6,6,19.9200000000001,19.9200000000001
87536,503,37096,"shot","failed",2,2,7.2800000000002,7.2800000000002
87536,686,37101,"shot","failed",1,1,0.519999999999982,0.519999999999982
